Customer ID,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,total_Mins,Intl_Calls,Intl_Charge,Total_Charge,CustServ_Calls
9584674cd6d48588,0,111.9,55,19.02,223.0,124,18.96,243.2,81,10.94,10.0,588.1,7,2.7,51.62,3
630172f763034d4,0,236.3,91,40.17,152.8,130,12.99,160.3,98,7.21,11.2,560.6,8,3.02,63.39,3
6f0aeab7bca4cee,0,163.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,717.7,9,2.32,66.01,0
9256d4a87c00dc54,29,213.6,127,36.31,175.9,82,14.95,207.2,100,9.32,8.9,605.6,3,2.4,62.98,1
6d9d13c10ee9a37,30,143.4,72,24.38,170.0,92,14.45,127.9,68,5.76,9.4,450.7,4,2.54,47.13,3
92b5ada234848419,0,78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,537.1,4,3.27,44.61,1
92c76ce334e56b5f,0,97.1,98,16.51,228.0,131,19.38,240.0,111,10.8,10.6,575.7,3,2.86,49.55,1
695e5255b0f8611,0,94.1,93,16.0,147.6,80,12.55,213.5,85,9.61,10.1,465.3,2,2.73,40.89,0
52a6cd7f55cb813,0,226.3,95,38.47,274.3,109,23.32,242.7,119,10.92,8.2,751.5,3,2.21,74.92,2
7904dc351933575,0,133.8,61,22.75,158.8,96,13.5,189.6,92,8.53,10.5,492.7,2,2.84,47.62,1
952be5e09e8035a1,27,190.3,93,32.35,249.0,127,21.17,215.7,82,9.71,10.6,665.6,4,2.86,66.09,1
92c8984ec261c399,36,294.9,106,50.13,165.7,115,14.08,189.2,63,8.51,9.8,659.6,5,2.65,75.37,3
92b8085a31667be4,0,185.4,114,31.52,191.4,119,16.27,144.0,78,6.48,10.0,530.8,11,2.7,56.97,2
795864b038c0a78,0,179.5,121,30.52,191.9,131,16.31,165.5,125,7.45,12.0,548.9,4,3.24,57.52,0
925cb32f18659208,0,158.0,94,26.86,207.9,100,17.67,190.4,120,8.57,10.1,566.4,10,2.73,55.83,0
79616921e94500e,0,173.0,131,29.41,190.4,108,16.18,290.0,66,13.05,10.4,663.8,2,2.81,61.45,0
926b426cd62c4204,32,134.2,101,22.81,211.9,145,18.01,167.6,138,7.54,8.2,521.9,5,2.21,50.57,1
925797606a4d7362,32,125.2,123,21.28,230.9,101,19.63,192.0,106,8.64,12.6,560.7,9,3.4,52.95,3
92bfec4691d13e5d,0,195.9,111,33.3,227.0,108,19.3,313.2,113,14.09,13.2,749.3,1,3.56,70.25,2
6883e9e6e843af2,13,214.2,61,36.41,181.2,88,15.4,174.0,68,7.83,10.3,579.7,2,2.78,62.42,0
638abf74d602a9d,0,221.1,101,37.59,236.7,65,20.12,252.3,137,11.35,9.5,719.6,1,2.57,71.63,0
92cb9083c1f94c43,26,132.0,100,22.44,173.3,121,14.73,203.5,108,9.16,11.6,520.4,5,3.13,49.46,1
6e0fc8b2fe44cf8,0,157.6,92,26.79,198.3,87,16.86,364.9,106,16.42,9.1,729.9,4,2.46,62.53,1
7a433c8b759765d,30,110.3,71,18.75,182.4,108,15.5,183.8,88,8.27,11.0,487.5,8,2.97,45.49,2
9381c988717e03ac,0,161.5,121,27.46,192.9,137,16.4,168.3,96,7.57,11.2,533.9,13,3.02,54.45,0
572d11c359d1fe4,28,171.8,116,29.21,240.7,125,20.46,245.5,80,11.05,10.6,668.6,7,2.86,63.58,1
9326f460ae5d0560,32,211.0,99,35.87,155.1,89,13.18,234.8,96,10.57,11.4,612.3,5,3.08,62.7,1
92bfae3346d88b7a,0,139.3,89,23.68,192.3,95,16.35,151.0,75,6.8,9.3,491.9,3,2.51,49.34,7
926ec703756de8b5,0,291.6,99,49.57,221.1,93,18.79,229.2,110,10.31,14.0,755.9,9,3.78,82.45,2
93801bcc2b8cae16,0,139.0,110,23.63,132.9,93,11.3,272.0,120,12.24,12.1,556.0,1,3.27,50.44,0
925ec11c660e5a66,0,234.8,125,39.92,199.2,99,16.93,163.2,88,7.34,10.0,607.2,1,2.7,66.89,4
93db6dd65d87a8c7,0,187.6,83,31.89,201.4,81,17.12,264.2,79,11.89,8.8,662.0,1,2.38,63.28,1
92bb2bf512afc54f,0,159.8,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,558.1,7,3.54,56.45,2
9369bfe880233960,33,177.1,100,30.11,194.0,85,16.49,253.4,124,11.4,5.2,629.7,5,1.4,59.4,1
73bdc8e9e1fc2c2,0,117.9,101,20.04,160.4,92,13.63,235.3,150,10.59,11.4,525.0,10,3.08,47.34,0
79dbf8ab2fa09ac,21,247.6,95,42.09,256.3,150,21.79,158.6,72,7.14,10.8,673.3,6,2.92,73.94,2
7a415882cde8115,0,169.9,77,28.88,138.3,155,11.76,142.6,105,6.42,8.5,459.3,7,2.3,49.36,1
8c935ff788298cc6,0,185.0,120,31.45,203.7,129,17.31,170.5,89,7.67,14.1,573.3,3,3.81,60.24,3
6ed32a25f21cdef,17,204.9,84,34.83,201.0,102,17.09,219.7,97,9.89,11.3,636.9,5,3.05,64.86,0
6e77a17fb1724ad,24,225.5,119,38.34,182.0,108,15.47,270.9,106,12.19,9.4,687.8,2,2.54,68.54,3
5c9a1ab49885ed4,0,169.7,115,28.85,141.4,123,12.02,253.0,115,11.39,10.5,574.6,3,2.84,55.1,4
926f5810c1bf1e62,0,239.3,102,40.68,223.4,127,18.99,251.4,104,11.31,10.6,724.7,6,2.86,73.84,0
9257fc32183c01b0,0,113.3,96,19.26,197.9,89,16.82,284.5,93,12.8,11.7,607.4,2,3.16,52.04,4
4cb93e25ed46b4d,0,161.9,100,27.52,230.1,138,19.56,148.8,78,6.7,10.2,551.0,11,2.75,56.53,3
92c0ec41780073fe,16,133.3,110,22.66,185.7,111,15.78,161.5,113,7.27,5.6,486.1,4,1.51,47.22,2
926f812e478291de,25,170.7,88,29.02,109.9,113,9.34,165.7,99,7.46,8.7,455.0,1,2.35,48.17,3
926d36c0965e3513,0,189.7,76,32.25,156.1,65,13.27,244.0,91,10.98,8.3,598.1,3,2.24,58.74,5
94788dc204a6be5b,0,322.3,100,54.79,230.4,135,19.58,241.5,104,10.87,7.8,802.0,5,2.11,87.35,2
93d4815d9c3bda94,0,124.4,74,21.15,320.9,78,27.28,157.2,126,7.07,10.4,612.9,4,2.81,58.31,2
926c5a72e5982203,0,146.9,94,24.97,114.3,111,9.72,114.5,97,5.15,11.4,387.1,5,3.08,42.92,3
930d77f6db085f85,0,192.6,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,693.0,3,2.92,65.94,1
926c6e9e2b27eec2,36,96.3,83,16.37,179.6,91,15.27,166.3,121,7.48,10.3,452.5,2,2.78,41.9,1
63a7981ae687c0f,0,131.9,96,22.42,167.6,107,14.25,205.9,106,9.27,14.7,520.1,5,3.97,49.91,3
7902ba6cd1857ad,0,147.2,121,25.02,175.2,87,14.89,136.3,80,6.13,13.3,472.0,3,3.59,49.63,2
4c2d78b068a012c,0,143.1,139,24.33,239.6,88,20.37,221.7,123,9.98,7.1,611.5,5,1.92,56.6,2
92633d25f65b2c77,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,625.6,6,4.1,73.8,5
79616929450dac9,31,237.2,85,40.32,213.1,100,18.11,192.7,87,8.67,10.7,653.7,4,2.89,69.99,1
79b142676e46f94,0,184.2,95,31.31,181.6,101,15.44,143.4,113,6.45,12.8,522.0,4,3.46,56.66,2
926425155579dbe3,0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10.0,522.8,4,2.7,46.9,3
57e69b22845a93c,0,138.1,115,23.48,158.2,82,13.45,215.7,118,9.71,10.3,522.3,2,2.78,49.42,5
684467458bad177,0,186.8,94,31.76,207.6,92,17.65,195.0,98,8.78,8.8,598.2,4,2.38,60.57,3
93c9cb48fe3e10fc,0,155.4,112,26.42,290.9,92,24.73,228.4,91,10.28,13.9,688.6,5,3.75,65.18,1
6847fda32d8f374,0,245.3,91,41.7,122.9,130,10.45,228.4,102,10.28,8.5,605.1,4,2.3,64.73,4
67f7c124604ebea,0,205.9,97,35.0,277.4,117,23.58,202.0,139,9.09,11.0,696.3,2,2.97,70.64,0
5cd7d21e8e1d847,0,207.2,138,35.22,214.1,83,18.2,193.0,105,8.69,11.9,626.2,4,3.21,65.32,1
57b718226c9854d,14,151.5,100,25.76,248.7,126,21.14,199.8,120,8.99,10.7,610.7,5,2.89,58.78,2
635c284e9f8fdfc,0,221.9,112,37.72,278.2,122,23.65,288.1,85,12.96,7.1,795.3,5,1.92,76.25,0
9532f2290d9f36dd,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,750.3,4,2.57,69.52,1
797f2da2d0c17ce,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,575.4,4,2.84,62.12,2
6e0ab17c2d29b4f,47,173.7,117,29.53,204.0,114,17.34,174.6,94,7.86,6.3,558.6,3,1.7,56.43,2
9314dbe5485a8f8b,0,114.8,94,19.52,150.0,104,12.75,268.6,119,12.09,9.6,543.0,4,2.59,46.95,2
689db4a85e68e8b,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,531.4,1,2.81,48.18,3
931fc5fd6f9c3e3e,0,143.2,60,24.34,179.5,159,15.26,171.8,122,7.73,6.2,500.7,4,1.67,49.0,4
578f7c265a1339b,0,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,634.9,5,2.51,61.86,3
529f4a1887b4059,0,227.4,67,38.66,248.0,115,21.08,61.4,109,2.76,7.8,544.6,6,2.11,64.61,1
9315510759b7a519,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,668.7,5,0.57,67.0,0
93d874dfc980304e,0,216.2,95,36.75,185.7,105,15.78,300.0,143,13.5,10.0,711.9,5,2.7,68.73,2
736cde9cc3234b5,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,513.8,3,3.59,51.55,0
931263b3110176f3,30,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,6.9,701.7,3,1.86,73.4,2
62a1fd4e40ea67b,0,204.4,97,34.75,273.2,128,23.22,179.6,118,8.08,11.0,668.2,5,2.97,69.02,1
7913a59cabc8c83,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,640.9,3,2.46,64.88,1
62ed924cf20a1cd,0,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,10.2,727.4,2,2.75,74.98,2
942136343d360e4f,0,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,9.0,570.8,2,2.43,61.68,1
9d49e8396ab9d1c5,0,225.9,110,38.4,299.1,86,25.42,251.3,81,11.31,11.2,787.5,4,3.02,78.15,1
6efbe32b01c6b1b,0,103.5,115,17.6,117.9,102,10.02,201.0,94,9.05,12.0,434.4,3,3.24,39.91,4
6920c07a668d1a5,0,115.5,70,19.64,252.2,143,21.44,208.9,91,9.4,7.5,584.1,6,2.03,52.51,0
92580af4b7d50315,0,218.8,125,37.2,148.3,102,12.61,277.8,97,12.5,9.7,654.6,6,2.62,64.93,1
5cdee6313322a29,0,223.8,67,38.05,244.8,74,20.81,223.8,156,10.07,12.3,704.7,5,3.32,72.25,3
936fb5b558ac34a8,0,143.8,71,24.45,184.0,131,15.64,275.5,132,12.4,12.9,616.2,4,3.48,55.97,3
581c77ed3e61641,43,29.9,123,5.08,129.1,117,10.97,325.9,105,14.67,8.6,493.5,6,2.32,33.04,2
62732813d75df72,28,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,8.3,734.9,3,2.24,77.67,0
931274c5072a53ca,0,141.4,128,24.04,146.4,70,12.44,123.0,75,5.54,8.1,418.9,4,2.19,44.21,0
73edc856a1c36b1,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,525.1,5,3.46,51.38,1
7902ba1d5cebfeb,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,540.5,5,3.73,59.47,0
92b301718f066901,0,192.6,102,32.74,178.9,118,15.21,214.6,74,9.66,9.4,595.5,4,2.54,60.15,1
78f2ba5ec3d3453,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,12.2,423.9,4,3.29,44.94,1
930e8b5c724bed2e,0,215.6,74,36.65,192.9,98,16.4,144.0,103,6.48,10.1,562.6,4,2.73,62.26,5
92732343a2c8458a,0,180.0,100,30.6,229.0,103,19.47,139.4,105,6.27,7.8,556.2,8,2.11,58.45,3
79bcc0319a1ac3c,0,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,8.4,491.4,4,2.27,51.57,2
6debcf8cdb8d4f0,0,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,6.8,631.2,3,1.84,60.85,0
6e28d9460aae53e,0,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,11.9,646.6,3,3.21,68.31,0
926e2be4958d975f,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,9.4,532.2,6,2.54,56.42,3
63c9311a53f76cb,39,211.9,40,36.02,274.4,76,23.32,210.5,139,9.47,5.4,702.2,4,1.46,70.27,1
93d866ea9f31faa2,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,8.2,659.9,5,2.21,65.1,1
6eb39a15f908a45,0,246.8,110,41.96,206.3,63,17.54,208.4,123,9.38,13.2,674.7,5,3.56,72.44,0
92604bf0ca0618df,0,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,15.8,506.7,3,4.27,54.12,6
74695c776a6a13a,0,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,9.3,572.5,2,2.51,63.22,0
57e841100a226ff,37,181.2,76,30.8,177.6,98,15.1,228.0,136,10.26,5.0,591.8,3,1.35,57.51,2
74a00c4f5abb199,0,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,10.8,431.1,3,2.92,42.65,1
69308e3724f973f,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,504.0,1,3.62,53.96,0
6ecd4c16491373a,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,592.7,9,2.62,64.19,2
93185a4710927fae,0,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,12.2,602.4,3,3.29,58.15,1
5704f95e24776a6,0,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,11.3,722.0,2,3.05,72.99,0
62c2dc68c0226d7,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,550.3,2,3.46,53.14,2
94220931c79e98cc,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,490.0,5,3.19,51.43,1
92570bc05f12e3d8,0,107.2,98,18.22,86.8,122,7.38,156.2,117,7.03,9.7,359.9,4,2.62,35.25,1
63e85d7e0c2f107,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,637.1,5,2.38,65.26,1
93caadc47dc608d9,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,635.7,4,1.86,61.64,3
93c71bfe3ae00bf4,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,757.8,3,1.73,74.66,1
92661ed6587c6f2d,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,650.5,9,2.84,70.85,1
92b529be2760d54e,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,860.2,3,2.92,89.76,1
93caadc4eafb9d38,0,133.4,107,22.68,223.9,117,19.03,180.4,85,8.12,10.2,547.9,13,2.75,52.58,1
7953fb3b758effa,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,747.9,2,3.16,82.14,0
6f2e80833539874,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,560.5,5,2.81,64.62,2
6960cb55ddc7d51,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,630.3,6,3.83,58.3,3
796c8fb592e2fd8,0,168.4,114,28.63,276.0,127,23.46,196.2,48,8.83,11.4,652.0,3,3.08,64.0,1
92604bf1c9fddef0,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,12.0,386.2,6,3.24,34.32,2
93cda78249e64f63,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,452.0,4,1.0,39.17,0
7970d3f55c9b92c,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12.0,642.0,7,3.24,59.23,1
93db6dd695d9dc01,0,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,8.8,582.4,9,2.38,58.6,3
51f3534b3585e5d,31,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,9.4,622.1,6,2.54,56.15,1
9dfe4a6491179290,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,612.7,3,0.65,59.65,0
94810e5f2abe7b2a,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,688.3,8,3.56,72.99,1
9263acd8c6af3566,18,182.1,66,30.96,213.6,65,18.16,193.0,108,8.69,13.4,602.1,9,3.62,61.43,2
941b70851669612a,35,139.6,72,23.73,332.8,170,28.29,213.8,105,9.62,8.8,695.0,2,2.38,64.02,2
9536b0f16992551a,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,10.2,613.4,5,2.75,65.08,0
74af2c3ed8d16a7,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,595.9,6,2.3,57.99,1
68244298ebac358,29,128.2,119,21.79,171.7,83,14.59,250.9,114,11.29,11.7,562.5,6,3.16,50.83,3
92b24bef4cb38578,0,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,16.7,634.5,2,4.51,60.35,2
92c06b785aa4dd33,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,728.9,4,3.32,74.94,3
57765f2f4382355,0,251.9,81,42.82,194.6,96,16.54,211.2,87,9.5,8.4,666.1,3,2.27,71.13,2
9257f08f9d1ed26c,0,264.5,117,44.97,194.0,111,16.49,262.7,111,11.82,7.5,728.7,4,2.03,75.31,2
9d60a44793ddf57a,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,553.8,2,2.89,54.09,0
52a178439213e09,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15.0,623.3,6,4.05,68.87,5
92c63cd05f4b6018,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,598.9,10,2.11,62.44,1
747777c3fca1bf3,0,186.9,79,31.77,182.6,105,15.52,143.1,90,6.44,4.2,516.8,14,1.13,54.86,1
9325ca877231685d,27,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,6.6,628.8,5,1.78,61.58,1
93c7ca879f75e27f,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,607.5,3,2.67,65.31,1
92b83d139c5129a0,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,494.8,7,1.7,47.42,0
6e68a6bca4d593a,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,536.8,5,0.68,56.36,1
7a0af31870b6306,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,533.1,2,1.32,51.19,3
930e47dae7f90096,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,581.8,8,2.03,67.18,0
93c6da0f42b26f3c,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,533.2,7,2.94,53.19,1
9310511ff0f16e71,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,728.5,3,2.38,77.34,3
7480a17aa5da2fc,33,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,10.2,585.8,7,2.75,53.69,2
57bf561060839bf,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5.0,758.4,3,1.35,69.04,1
94e318ea8f377aee,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,624.2,2,3.05,68.62,1
63b924f2acffe53,30,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,8.4,687.2,2,2.27,64.55,0
92b9db4d19ae2938,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,433.7,9,2.78,42.37,5
925ab4c63a88c06e,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,677.8,7,1.94,70.02,1
74d87a958c4f984,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,426.7,2,3.4,40.82,3
6ed4c354fcdee95,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,554.9,2,3.21,50.0,0
93d2b17f0f798c27,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,348.6,9,1.05,40.22,4
796359ee45f7d11,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,607.4,3,3.11,56.88,0
9475c03b111c9b13,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,686.9,6,3.16,68.97,0
632f751e8210639,0,132.0,103,22.44,279.6,114,23.77,180.0,74,8.1,13.5,605.1,4,3.65,57.96,0
74a96752fcef8b2,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,639.3,4,2.48,71.6,2
6874e27baa77a5d,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,616.6,3,3.16,62.55,0
9320b735f70e8b95,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,548.6,4,2.43,53.15,1
638513a78dcfba0,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,705.2,5,3.97,68.76,1
937e862006245ba4,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,630.6,4,2.97,74.11,2
92bfae3243753d79,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,670.9,1,4.59,73.66,3
94d2e3b7877ffbc6,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,641.6,5,3.59,56.98,2
93d94f9ff74c04d3,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,566.0,5,3.62,66.53,2
9320f2f05906ff42,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,485.2,2,4.05,50.93,1
681b2557e5f82d1,0,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,13.9,595.4,2,3.75,67.86,1
936a8cb62c8313d2,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,485.4,6,1.97,52.25,1
74af38a794960f0,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,553.9,5,2.73,55.46,1
9365e536899571e2,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,541.2,1,1.62,50.27,2
74dc8d7ca1bd79b,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,525.4,2,1.59,45.48,0
7388a690ddd0535,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11.0,759.3,6,2.97,79.19,3
937e3f892572669f,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,619.6,4,2.62,60.2,3
92c0cbad62377264,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,644.8,3,2.38,65.82,1
73fab9caaae62c5,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,759.1,2,3.43,82.51,2
92c79538eab4cded,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,621.2,5,2.84,65.11,1
67ea919e612a6e8,0,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,12.8,582.3,6,3.46,59.94,2
685552c155bcdbe,0,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,12.5,575.9,1,3.38,49.07,2
936f7ac14bd5dde0,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,760.9,4,3.48,82.96,2
93694f6e1827efd1,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,745.2,8,3.97,73.65,3
68cc4bcbb3d5a1f,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,558.8,5,2.16,61.61,1
930ca1e49c5ae15f,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,535.1,0,0.0,46.69,1
93c711232b088993,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,620.6,2,2.38,63.8,1
937299b9dfb25ae1,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,539.9,9,2.7,52.21,2
7486e28628fb62b,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,695.6,6,2.86,70.01,2
938110243c3249f3,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,609.6,5,2.24,67.07,2
6e935ca39cac7b4,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,627.3,3,2.7,53.42,4
9258bc9257879362,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,647.5,8,1.38,60.71,1
7a6b868c3e085f5,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,689.2,4,2.08,71.4,3
7a676798773c584,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,695.7,4,3.35,73.76,3
5e0404989be5019,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,553.3,2,3.56,54.49,1
63886bb431c6c4c,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,467.5,7,3.19,48.07,0
92699baac18ff501,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,613.8,8,3.54,66.98,0
94cfad796aa773c1,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,530.0,3,2.94,56.65,4
6f0ade441ffc918,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,648.1,9,1.32,55.4,1
58aa46b122ddb7e,0,187.2,110,31.82,114.7,116,9.75,104.7,83,4.71,13.2,419.8,5,3.56,49.84,1
931fe8e08d784d86,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,513.4,0,0.0,44.07,0
92cc6d90cef59bc6,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,559.6,20,3.75,58.77,1
92bd820594433450,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,469.5,4,3.16,52.75,1
79c67ed7768b870,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,573.3,4,2.46,56.46,0
92c3b5e156a4e679,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,470.0,3,3.32,38.65,1
92b2e4bf5cd4b58c,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,538.1,5,3.16,62.11,1
6e3948aec2dc271,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,572.8,2,2.43,61.48,1
93d84fa4386509bb,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,579.4,3,3.05,65.46,1
73bd405d1fbf8ce,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,474.1,4,3.32,43.44,1
6e1a66b978514f0,0,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,11.0,549.4,4,2.97,56.64,2
92b5ada26b21de12,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,529.2,3,1.92,50.44,1
73dcab2f451c7b5,0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,649.4,4,2.81,74.66,0
6e747ab858a1a0d,0,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,7.8,525.3,3,2.11,52.98,1
92bececc418bc4c3,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,551.9,7,3.11,50.79,2
6db62453c97817d,0,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,13.8,605.0,5,3.73,61.54,4
